"","NVDA.Open","NVDA.High","NVDA.Low","NVDA.Close","NVDA.Volume","NVDA.Adjusted"
"67",3.37249994277954,3.4449999332428,3.31750011444092,3.3199999332428,76231200,3.0464198589325
"68",3.24499988555908,3.28999996185303,3.20499992370605,3.23000001907349,47135600,2.9638364315033
"69",3.125,3.30250000953674,3.09500002861023,3.29500007629395,69624800,3.0234808921814
"70",3.5625,3.66000008583069,3.46499991416931,3.5625,160662000,3.26893639564514
"71",3.52749991416931,3.61249995231628,3.48749995231628,3.54500007629395,88016400,3.25287961959839
"72",3.51500010490417,3.60999989509583,3.44000005722046,3.47000002861023,86982800,3.18405938148499
"73",3.42249989509583,3.58249998092651,3.42249989509583,3.55250000953674,91648000,3.25976085662842
"74",3.58249998092651,3.65000009536743,3.52749991416931,3.6324999332428,85383600,3.33316898345947
"75",3.72749996185303,3.8675000667572,3.72499990463257,3.8199999332428,154719200,3.50521779060364
"76",3.90499997138977,3.92499995231628,3.83999991416931,3.875,75290800,3.55568623542786
"77",3.8824999332428,4.02500009536743,3.84500002861023,3.86500000953674,139158800,3.54650974273682
"78",3.79999995231628,3.82750010490417,3.6875,3.78500008583069,96820400,3.47310256958008
"79",3.83249998092651,3.84750008583069,3.67000007629395,3.6875,79243600,3.38363671302795
"80",3.70749998092651,3.77250003814697,3.61500000953674,3.6175000667572,71525200,3.31940460205078
"81",3.47499990463257,3.48000001907349,3.3125,3.37750005722046,131463200,3.09918165206909
"82",3.35750007629395,3.54500007629395,3.33750009536743,3.44749999046326,101144000,3.16341400146484
"83",3.49000000953674,3.5,3.29999995231628,3.45499992370605,97212400,3.17029619216919
"84",3.54250001907349,3.57249999046326,3.43249988555908,3.46000003814697,78138800,3.1748833656311
"85",3.46749997138977,3.5550000667572,3.29999995231628,3.35500001907349,123653200,3.07853555679321
"86",3.41499996185303,3.47250008583069,3.1875,3.27250003814697,86641600,3.00283432006836
"87",3.22000002861023,3.23749995231628,3.12249994277954,3.12750005722046,67778400,2.86978268623352
"88",3.08750009536743,3.18499994277954,2.95250010490417,2.95250010490417,94989600,2.70920300483704
"89",2.88000011444092,3.22499990463257,2.8675000667572,3.22499990463257,136154800,2.95924806594849
"90",3.21749997138977,3.36999988555908,3.15249991416931,3.33999991416931,85670800,3.06477236747742
"91",3.35750007629395,3.48250007629395,3.35249996185303,3.47250008583069,77319200,3.18635296821594
"92",3.48749995231628,3.58999991416931,3.41499996185303,3.53749990463257,80697600,3.24599742889404
"93",3.59750008583069,3.6949999332428,3.58999991416931,3.6949999332428,53437600,3.39051914215088
"94",3.66499996185303,3.72499990463257,3.64249992370605,3.65499997138977,81608000,3.35381507873535
"95",3.72499990463257,3.72749996185303,3.65000009536743,3.65249991416931,61206400,3.3515202999115
"96",3.63499999046326,3.87249994277954,3.625,3.86500000953674,85483200,3.54650974273682
"97",3.93249988555908,3.97250008583069,3.83500003814697,3.9300000667572,70245200,3.60615372657776
"98",3.88499999046326,3.88499999046326,3.71499991416931,3.73499989509583,61178000,3.42722272872925
"99",3.71499991416931,3.88000011444092,3.69250011444092,3.86999988555908,59091600,3.55109810829163
"100",3.875,3.94250011444092,3.78250002861023,3.79250001907349,55756800,3.47998452186584
"101",3.69000005722046,3.70499992370605,3.46000003814697,3.60249996185303,99030800,3.30564117431641
"102",3.64750003814697,3.70749998092651,3.55999994277954,3.61999988555908,62842800,3.32169842720032
"103",3.63499999046326,3.8125,3.62750005722046,3.75500011444092,53525600,3.44557499885559
"104",3.70250010490417,3.73250007629395,3.60500001907349,3.61249995231628,57799600,3.31481671333313
"105",3.68249988555908,3.70250010490417,3.54999995231628,3.65499997138977,50311600,3.35381507873535
"106",3.78999996185303,3.84999990463257,3.70499992370605,3.8125,57773200,3.49833631515503
"107",3.77999997138977,3.93499994277954,3.76999998092651,3.90000009536743,49015600,3.57862663269043
"108",3.77500009536743,3.79749989509583,3.70000004768372,3.70000004768372,51998400,3.39510655403137
"109",3.56500005722046,3.57500004768372,3.48000001907349,3.51500010490417,79082400,3.22535133361816
"110",3.54999995231628,3.56750011444092,3.3824999332428,3.45499992370605,96160800,3.17029619216919
"111",3.4925000667572,3.67000007629395,3.40000009536743,3.66249990463257,74937200,3.36069655418396
"112",3.63000011444092,3.71749997138977,3.57249999046326,3.70499992370605,65484000,3.39969444274902
"113",3.67750000953674,3.74000000953674,3.59999990463257,3.68499994277954,61353600,3.38134288787842
"114",3.73250007629395,3.79250001907349,3.67249989509583,3.76999998092651,54972800,3.45933890342712
"115",3.68249988555908,3.73000001907349,3.56500005722046,3.57999992370605,53224400,3.28499507904053
"116",3.66750001907349,3.70499992370605,3.52749991416931,3.6175000667572,99048400,3.31940460205078
"117",3.72000002861023,3.77500009536743,3.51749992370605,3.74499988555908,175156000,3.43639779090881
"118",3.74499988555908,3.78250002861023,3.66249990463257,3.67249989509583,50029200,3.36987257003784
"119",3.63750004768372,3.74749994277954,3.62750005722046,3.72000002861023,50566000,3.41345858573914
"120",3.65000009536743,3.74749994277954,3.6324999332428,3.64499998092651,51242000,3.34463882446289
"121",3.63750004768372,3.64750003814697,3.45000004768372,3.51500010490417,65750400,3.22535133361816
"122",3.53500008583069,3.53500008583069,3.4449999332428,3.48250007629395,50135200,3.19552993774414
"123",3.42750000953674,3.69250011444092,3.375,3.65750002861023,133078800,3.35610890388489
"124",3.69749999046326,3.78999996185303,3.67750000953674,3.76999998092651,128748000,3.45933890342712
"125",3.73000001907349,3.7574999332428,3.60750007629395,3.60999989509583,82534000,3.31252312660217
"126",3.5625,3.64499998092651,3.5,3.50999999046326,40662000,3.22076344490051
"127",3.625,3.76250004768372,3.625,3.70749998092651,69061600,3.40198945999146
"128",3.70250010490417,3.77500009536743,3.66750001907349,3.72749996185303,62344000,3.42034077644348
"129",3.83999991416931,3.91750001907349,3.80749988555908,3.90750002861023,73032400,3.58550906181335
"130",3.875,3.96499991416931,3.85750007629395,3.95499992370605,52976000,3.62909388542175
"131",3.99749994277954,4.01249980926514,3.89249992370605,3.9300000667572,54646400,3.60615372657776
"132",3.99499988555908,4,3.83750009536743,3.86999988555908,64469600,3.55109810829163
"133",3.89249992370605,3.90000009536743,3.77500009536743,3.81500005722046,57383200,3.50063014030457
"134",3.78999996185303,3.8199999332428,3.71250009536743,3.79250001907349,51001600,3.47998452186584
"135",3.75500011444092,3.81750011444092,3.66000008583069,3.67249989509583,49148800,3.36987257003784
"136",3.64499998092651,3.75500011444092,3.59500002861023,3.72499990463257,55584000,3.41804599761963
"137",3.64499998092651,3.66000008583069,3.56500005722046,3.6324999332428,57320800,3.33316898345947
"138",3.6800000667572,3.72499990463257,3.50999999046326,3.53250002861023,51659600,3.24141049385071
"139",3.50250005722046,3.52250003814697,3.35750007629395,3.39499998092651,63602000,3.1152400970459
"140",3.45250010490417,3.47499990463257,3.35750007629395,3.36500000953674,43514800,3.08771157264709
"141",3.39249992370605,3.45749998092651,3.36249995231628,3.37750005722046,61911600,3.09918165206909
"142",3.39249992370605,3.43249988555908,3.27749991416931,3.28999996185303,46327600,3.01889109611511
"143",3.36500000953674,3.48749995231628,3.36500000953674,3.47499990463257,44520800,3.18864679336548
"144",3.45499992370605,3.4925000667572,3.36249995231628,3.4300000667572,54842400,3.14735627174377
"145",3.44000005722046,3.58750009536743,3.44000005722046,3.57750010490417,57656000,3.28270077705383
"146",3.59500002861023,3.59999990463257,3.51250004768372,3.54250001907349,24894800,3.25058555603027
"147",3.52749991416931,3.5699999332428,3.50500011444092,3.51500010490417,19571200,3.22535133361816
"148",3.51500010490417,3.52250003814697,3.42499995231628,3.42750000953674,23396000,3.14506101608276
"149",3.46250009536743,3.5,3.41249990463257,3.4925000667572,21111200,3.20470571517944
"150",3.48000001907349,3.51749992370605,3.46000003814697,3.46499991416931,18695600,3.17947125434875
"151",3.57500004768372,3.59999990463257,3.50250005722046,3.50999999046326,46804400,3.22076344490051
"152",3.51250004768372,3.56500005722046,3.48000001907349,3.54999995231628,34737200,3.25746655464172
"153",3.53250002861023,3.6949999332428,3.51749992370605,3.67750000953674,56354800,3.37446045875549
"154",3.67499995231628,3.67750000953674,3.59249997138977,3.63499999046326,53325200,3.33546352386475
"155",3.63750004768372,3.70499992370605,3.60999989509583,3.63499999046326,50824400,3.33546352386475
"156",3.69000005722046,3.69250011444092,3.59500002861023,3.61999988555908,54632800,3.32169842720032
"157",3.58750009536743,3.61999988555908,3.53250002861023,3.54749989509583,48427200,3.25517320632935
"158",3.5550000667572,3.55749988555908,3.44749999046326,3.52500009536743,65236400,3.23452687263489
"159",3.5,3.5074999332428,3.41499996185303,3.43249988555908,50430000,3.14964890480042
"160",3.48499989509583,3.48499989509583,3.375,3.38000011444092,62717600,3.10147523880005
"161",3.4449999332428,3.52250003814697,3.42750000953674,3.49499988555908,63267600,3.20699858665466
"162",3.52500009536743,3.59249997138977,3.48749995231628,3.58750009536743,60831200,3.29187679290771
"163",3.58249998092651,3.625,3.54250001907349,3.5550000667572,54627200,3.26205515861511
"164",3.55749988555908,3.65499997138977,3.51250004768372,3.65249991416931,56279200,3.3515202999115
"165",3.62750005722046,3.75,3.625,3.73499989509583,73092000,3.42722272872925
"166",3.63499999046326,3.72250008583069,3.52999997138977,3.71250009536743,127415200,3.40657711029053
"167",3.76749992370605,3.80999994277954,3.65750002861023,3.67750000953674,79967200,3.37446045875549
"168",3.65499997138977,3.74749994277954,3.625,3.72749996185303,44999600,3.42034077644348
"169",3.66249990463257,3.71749997138977,3.60750007629395,3.70000004768372,39907600,3.39510655403137
"170",3.71000003814697,3.71250009536743,3.62750005722046,3.69250011444092,35790000,3.38822507858276
"171",3.73499989509583,3.77500009536743,3.68249988555908,3.73250007629395,42802000,3.42492890357971
"172",3.75250005722046,3.88750004768372,3.71499991416931,3.87249994277954,69623600,3.553391456604
"173",3.9300000667572,3.98749995231628,3.92249989509583,3.95499992370605,49523200,3.62909388542175
"174",3.93499994277954,3.94000005722046,3.89000010490417,3.92499995231628,27886800,3.60156607627869
"175",3.9300000667572,3.95749998092651,3.86500000953674,3.93499994277954,41029600,3.61074161529541
"176",3.93499994277954,4.15500020980835,3.91499996185303,4.0774998664856,84761200,3.74149942398071
"177",4.12750005722046,4.15000009536743,4.06750011444092,4.07499980926514,56194400,3.7392053604126
"178",4.03499984741211,4.05000019073486,3.95250010490417,3.97499990463257,44026800,3.64744567871094
"179",4.07499980926514,4.09000015258789,3.95499992370605,4.03749990463257,61066800,3.70479583740234
"180",4.03749990463257,4.09499979019165,4.00250005722046,4.05999994277954,45375600,3.72544097900391
"181",4.09749984741211,4.22499990463257,4.03249979019165,4.04250001907349,111085600,3.70938301086426
"182",3.76500010490417,4.14499998092651,3.75,4.11250019073486,188858800,3.77361536026001
"183",4.11499977111816,4.14249992370605,3.92499995231628,3.96250009536743,102036000,3.63597559928894
"184",3.96000003814697,4.07999992370605,3.95250010490417,3.98250007629395,51817600,3.65432810783386
"185",3.96250009536743,4.05999994277954,3.95000004768372,3.95499992370605,49243200,3.62909388542175
"186",3.96250009536743,4,3.90000009536743,3.97749996185303,32396800,3.64973974227905
"187",3.99000000953674,3.99499988555908,3.9300000667572,3.94749999046326,36666800,3.62221169471741
"188",3.89750003814697,3.91499996185303,3.8125,3.8675000667572,74526800,3.54880380630493
"189",3.8675000667572,3.91249990463257,3.79250001907349,3.83249998092651,69988400,3.51668882369995
"190",3.84500002861023,3.91000008583069,3.78500008583069,3.78749990463257,68919600,3.47539615631104
"191",3.80250000953674,3.85750007629395,3.78749990463257,3.8125,44994400,3.49833631515503
"192",3.79999995231628,3.90000009536743,3.79999995231628,3.84500002861023,68407600,3.52815818786621
"193",3.81750011444092,3.82500004768372,3.6875,3.71499991416931,51484800,3.40887069702148
"194",3.67249989509583,3.70250010490417,3.61500000953674,3.6800000667572,47140000,3.37675499916077
"195",3.70000004768372,3.71749997138977,3.65000009536743,3.70250010490417,44198400,3.39740133285522
"196",3.71250009536743,3.75250005722046,3.69250011444092,3.71499991416931,43085200,3.40887069702148
"197",3.72499990463257,3.75250005722046,3.68499994277954,3.70499992370605,36783600,3.39969444274902
"198",3.72000002861023,3.74499988555908,3.63750004768372,3.64750003814697,29994800,3.34693288803101
"199",3.66249990463257,3.71749997138977,3.64499998092651,3.69749999046326,55328800,3.39281320571899
"200",3.69749999046326,3.70499992370605,3.57999992370605,3.59249997138977,73570800,3.2964653968811
"201",3.60249996185303,3.66499996185303,3.58999991416931,3.64499998092651,38238000,3.34463882446289
"202",3.64750003814697,3.66499996185303,3.62750005722046,3.65000009536743,42834000,3.3492259979248
"203",3.67000007629395,3.6875,3.64249992370605,3.66000008583069,40540000,3.35840392112732
"204",3.64000010490417,3.64000010490417,3.56750011444092,3.59999990463257,44961600,3.30334663391113
"205",3.59999990463257,3.64750003814697,3.55999994277954,3.61500000953674,46784000,3.31711006164551
"206",3.58750009536743,3.64000010490417,3.57750010490417,3.60999989509583,42537200,3.31252312660217
"207",3.59999990463257,3.64750003814697,3.57500004768372,3.63750004768372,31545600,3.3377571105957
"208",3.67249989509583,3.69749999046326,3.63750004768372,3.6800000667572,28860000,3.37675499916077
"209",3.6949999332428,3.75,3.6875,3.70499992370605,41996800,3.39969444274902
"210",3.75250005722046,3.83999991416931,3.72499990463257,3.78999996185303,89244800,3.47768998146057
"211",3.78500008583069,3.83750009536743,3.73749995231628,3.80749988555908,37270000,3.4937481880188
"212",3.83999991416931,3.87249994277954,3.78500008583069,3.84999990463257,52724000,3.53274607658386
"213",3.83999991416931,3.87249994277954,3.77749991416931,3.83249998092651,40777600,3.51668882369995
"214",3.85999989509583,3.86500000953674,3.75,3.76999998092651,43047600,3.45933890342712
"215",3.71250009536743,3.75999999046326,3.64000010490417,3.66249990463257,49589600,3.36069655418396
"216",3.66750001907349,3.71250009536743,3.64499998092651,3.65750002861023,36942400,3.35610890388489
"217",3.59999990463257,3.62249994277954,3.53999996185303,3.60999989509583,36550400,3.31252312660217
"218",3.59500002861023,3.64499998092651,3.52250003814697,3.53999996185303,47036000,3.24829125404358
"219",3.58750009536743,3.66249990463257,3.57500004768372,3.58500003814697,37296000,3.28958344459534
"220",3.58999991416931,3.69000005722046,3.57500004768372,3.67000007629395,38486800,3.36757826805115
"221",3.63750004768372,3.65750002861023,3.53749990463257,3.53999996185303,31132400,3.24829125404358
"222",3.56500005722046,3.57500004768372,3.44000005722046,3.49749994277954,46346800,3.20929360389709
"223",3.5074999332428,3.54999995231628,3.4925000667572,3.50500011444092,46069600,3.21617555618286
"224",3.48250007629395,3.5,3.42499995231628,3.46749997138977,40076400,3.18176484107971
"225",3.42249989509583,3.55250000953674,3.39750003814697,3.41499996185303,66718800,3.13359141349792
"226",3.43499994277954,3.4449999332428,3.33999991416931,3.34750008583069,50959200,3.0716540813446
"227",3.28999996185303,3.32249999046326,3.22749996185303,3.30749988555908,70624400,3.03495025634766
"228",3.31750011444092,3.34500002861023,3.1875,3.20499992370605,73044000,2.94089651107788
"229",3.25250005722046,3.29500007629395,3.19250011444092,3.26999998092651,72711200,3.00054001808167
"230",3.26749992370605,3.29999995231628,3.24499988555908,3.27250003814697,53920800,3.00283432006836
"231",3.26749992370605,3.28749990463257,3.21000003814697,3.24499988555908,47535600,2.97760033607483
"232",3.22749996185303,3.26749992370605,3.20499992370605,3.25,26226800,2.98218822479248
"233",3.23250007629395,3.34249997138977,3.23250007629395,3.30749988555908,40868000,3.03495025634766
"234",3.29500007629395,3.30749988555908,3.1949999332428,3.21250009536743,68400800,2.94777774810791
"235",3.22000002861023,3.24000000953674,3.13750004768372,3.15750002861023,41953600,2.89731097221375
"236",3.13750004768372,3.15499997138977,3.06500005722046,3.06500005722046,54509200,2.81243300437927
"237",3.11999988555908,3.17249989509583,3.09249997138977,3.1175000667572,60444000,2.86060619354248
"238",3.08999991416931,3.13499999046326,3.03500008583069,3.11500000953674,46231200,2.85831212997437
"239",3.05999994277954,3.15249991416931,3.02999997138977,3.12750005722046,52060800,2.86978268623352
"240",3.15750002861023,3.16249990463257,3.0550000667572,3.10500001907349,59709200,2.84913730621338
"241",3.36249995231628,3.42000007629395,3.28999996185303,3.30250000953674,143514000,3.03036212921143
"242",3.27500009536743,3.33249998092651,3.20749998092651,3.28250002861023,43747200,3.01200985908508
"243",3.28250002861023,3.35500001907349,3.23499989509583,3.25,59994000,2.98218822479248
"244",3.25500011444092,3.29250001907349,3.17499995231628,3.18499994277954,47048400,2.92254447937012
"245",3.19749999046326,3.22749996185303,3.16249990463257,3.16249990463257,33536400,2.90189862251282
"246",3.17000007629395,3.18499994277954,3.00500011444092,3.01999998092651,56728800,2.77114129066467
"247",3.02500009536743,3.08750009536743,3.00500011444092,3.07249999046326,41626000,2.81931495666504
"248",3.0699999332428,3.07500004768372,2.99000000953674,3.03500008583069,41014000,2.78490543365479
"249",3.00250005722046,3.11500000953674,2.95749998092651,3.10999989509583,49600000,2.85372424125671
"250",3.12750005722046,3.1324999332428,3.00500011444092,3.02749991416931,52042000,2.77802300453186
"251",3.02500009536743,3.125,3.02500009536743,3.09999990463257,39175200,2.84454894065857
"252",3.15000009536743,3.20000004768372,3.13750004768372,3.1800000667572,3.1e+07,2.91795706748962
"253",3.14499998092651,3.16750001907349,3.08750009536743,3.14249992370605,37979200,2.88354682922363
"254",3.14249992370605,3.15499997138977,3.06750011444092,3.10750007629395,35819200,2.85143160820007
"255",3.04250001907349,3.07249999046326,2.99000000953674,2.99499988555908,44098400,2.74820137023926
"256",3.00999999046326,3.02749991416931,2.90750002861023,2.93249988555908,43285600,2.69085144996643
"257",2.91750001907349,3.02500009536743,2.91750001907349,3.01749992370605,36522400,2.76884746551514
"258",3.03999996185303,3.10500001907349,3.01749992370605,3.09750008583069,36896800,2.84225487709045
"259",3.14249992370605,3.16000008583069,2.97000002861023,2.97250008583069,52678000,2.72755479812622
"260",2.98250007629395,3.03999996185303,2.97749996185303,3.02999997138977,37030800,2.78031706809998
"261",3.12750005722046,3.18249988555908,3.05749988555908,3.06500005722046,83908000,2.81243300437927
"262",3.09999990463257,3.15750002861023,3.09500002861023,3.12750005722046,49612800,2.86978268623352
"263",3.125,3.1324999332428,3.02999997138977,3.04500007629395,49427600,2.79408073425293
"264",3.03999996185303,3.06500005722046,2.97749996185303,3.0074999332428,58988400,2.75967168807983
"265",3.02999997138977,3.07500004768372,3.00250005722046,3.07249999046326,38528800,2.81931495666504
"266",3.04999995231628,3.125,3.02500009536743,3.09999990463257,30442400,2.84454894065857
"267",3.22749996185303,3.35750007629395,3.21250009536743,3.30999994277954,96047600,3.03724455833435
"268",3.34249997138977,3.42499995231628,3.32249999046326,3.36249995231628,97272000,3.08541822433472
"269",3.35999989509583,3.35999989509583,3.20250010490417,3.21000003814697,51637600,2.94548535346985
"270",3.25,3.28749990463257,3.20499992370605,3.25,86536000,2.98218822479248
"271",3.25250005722046,3.26250004768372,3.13499999046326,3.14750003814697,49461600,2.88813471794128
"272",3.16499996185303,3.20499992370605,3.11999988555908,3.18249988555908,43715200,2.92025065422058
"273",3.18499994277954,3.30749988555908,3.18499994277954,3.28500008583069,50606400,3.01430439949036
"274",3.25500011444092,3.32999992370605,3.22749996185303,3.30999994277954,54589600,3.03724455833435
"275",3.38750004768372,3.46250009536743,3.38499999046326,3.45499992370605,61650800,3.17029619216919
"276",3.47250008583069,3.47499990463257,3.33500003814697,3.36249995231628,58168400,3.08541822433472
"277",3.36249995231628,3.45749998092651,3.35999989509583,3.45000004768372,21928400,3.16570782661438
"278",3.42750000953674,3.44250011444092,3.36249995231628,3.41499996185303,28007600,3.13359141349792
"279",3.39000010490417,3.40000009536743,3.3125,3.34999990463257,38276000,3.07394742965698
"280",3.32999992370605,3.34500002861023,3.27749991416931,3.3050000667572,30633600,3.03265619277954
"281",3.26999998092651,3.3675000667572,3.1800000667572,3.20499992370605,51202800,2.94089651107788
"282",3.21499991416931,3.25500011444092,3.13750004768372,3.15249991416931,48521600,2.89272260665894
"283",3.1175000667572,3.12249994277954,3.07249999046326,3.09999990463257,47216000,2.84454894065857
"284",3.10249996185303,3.15499997138977,3.08249998092651,3.14000010490417,32426000,2.8812530040741
"285",3.11999988555908,3.17499995231628,3.08999991416931,3.15000009536743,33446000,2.89042949676514
"286",3.16000008583069,3.17750000953674,3.03999996185303,3.09249997138977,44747600,2.83766651153564
"287",3.08500003814697,3.30999994277954,3.0699999332428,3.26500010490417,61600800,2.99595212936401
"288",3.28749990463257,3.33999991416931,3.26500010490417,3.29749989509583,40303600,3.02577447891235
"289",3.27749991416931,3.29999995231628,3.16750001907349,3.20250010490417,45100000,2.9386031627655
"290",3.1175000667572,3.26749992370605,3.08249998092651,3.24499988555908,45158400,2.97760033607483
"291",3.25,3.26999998092651,3.17249989509583,3.21000003814697,35116400,2.94548535346985
"292",3.20000004768372,3.3050000667572,3.18499994277954,3.27250003814697,41504400,3.00283432006836
"293",3.33249998092651,3.36999988555908,3.26250004768372,3.28749990463257,33844000,3.01659798622131
"294",3.29999995231628,3.38000011444092,3.27500009536743,3.36999988555908,37651600,3.09229969978333
"295",3.36999988555908,3.41249990463257,3.3050000667572,3.33249998092651,36355200,3.05789113044739
"296",3.33249998092651,3.43249988555908,3.32750010490417,3.38499999046326,38778800,3.1060643196106
"297",3.40499997138977,3.4375,3.33249998092651,3.34750008583069,33591200,3.0716540813446
"298",3.32999992370605,3.41000008583069,3.27500009536743,3.35999989509583,36791200,3.08312392234802
"299",3.41249990463257,3.46499991416931,3.33249998092651,3.4300000667572,32654800,3.14735627174377
"300",3.46250009536743,3.51999998092651,3.45749998092651,3.50250005722046,36032400,3.21388077735901
